Provider,,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price_per_month,internal_egress,external_egress,CPU ,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Microsoft,RH19,4398.0259,3.104,0.3319,0,0,0,200,4194.59,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH20,4396.8799,1.958,0.3319,0,0,0,200,4194.59,10000,50000,32,128,1000,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH21,4396.2181,1.2962,0.3319,0,0,0,200,4194.59,10000,50000,32,128,1000,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH22,4397.71,3.08,0.04,0,0,0,200,4194.59,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH23,4396.644,2.0381,0.0159,0,0,0,200,4194.59,10000,50000,32,128,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH24,4395.9476,1.3417,0.0159,0,0,0,200,4194.59,10000,50000,32,128,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH25,4803.2218,3.48,0.1618,0,0,0,200,4599.58,10000,50000,32,128,500,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH26,4801.9256,2.1838,0.1618,0,0,0,200,4599.58,10000,50000,32,128,500,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH27,4801.1463,1.4045,0.1618,0,0,0,200,4599.58,10000,50000,32,128,500,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH28,895.3455,0.776,0.0095,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH29,895.059,0.4895,0.0095,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH30,894.8936,0.3241,0.0095,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,US,yes,yes,yes,yes
Microsoft,RH31,895.429,0.77,0.099,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH32,895.1685,0.5095,0.099,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH33,894.9945,0.3355,0.099,0,0,0,20,874.56,1000,10000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Microsoft,RH34,1219.8825,0.87,0.0125,0,0,0,20,1199,1000,10000,8,32,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH35,1219.5584,0.5459,0.0125,0,0,0,20,1199,1000,10000,8,32,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH36,1219.3637,0.3512,0.0125,0,0,0,20,1199,1000,10000,8,32,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Asia,yes,yes,yes,yes
Microsoft,RH37,182.6466,0.425,0.1216,0,0,0,2,180.1,100,1000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH38,182.4817,0.2601,0.1216,0,0,0,2,180.1,100,1000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH39,182.3905,0.1689,0.1216,0,0,0,2,180.1,100,1000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Africa,yes,yes,yes,yes
Microsoft,RH40,89.4985,0.489,0.0095,0,0,0,2,87,100,1000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH41,89.2928,0.2833,0.0095,0,0,0,2,87,100,1000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH42,89.2051,0.1956,0.0095,0,0,0,2,87,100,1000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,South America,yes,yes,yes,yes
Microsoft,RH43,121.9414,0.421,0.1204,0,0,0,2,119.4,100,1000,4,16,300,no,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
Microsoft,RH44,121.7919,0.2715,0.1204,0,0,0,2,119.4,100,1000,4,16,300,no,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
Microsoft,RH45,121.701,0.1806,0.1204,0,0,0,2,119.4,100,1000,4,16,300,no,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Australia,yes,yes,yes,yes
Tencent,KE1,0.78,0.77,0.01,0,0,0,,,1000,10000,16,32,100,no,yes,both,no,no upfront,2 Year commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE2,1.16,1.15,0.01,0,0,0,,,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE3,0.39,0.38,0.01,0,0,0,,,1000,10000,8,16,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE4,0.59,0.58,0.01,0,0,0,,,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE5,0.79,0.78,0.01,0,0,0,,,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE6,0.2,0.19,0.01,0,0,0,,,100,1000,4,8,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE7,0.3,0.29,0.01,0,0,0,,,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE8,0.4,0.39,0.01,0,0,0,,,100,1000,4,32,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE9,0.11,0.1,0.01,0,0,0,,,100,1000,2,4,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE10,0.15,0.14,0.01,0,0,0,,,100,1000,2,8,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE11,0.21,0.2,0.01,0,0,0,,,100,1000,2,16,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE12,1.55,1.54,0.01,0,0,0,,,10000,50000,32,64,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE13,2.31,2.3,0.01,0,0,0,,,10000,50000,32,128,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Asia,yes,yes,yes,yes
Tencent,KE14,0.51,0.5,0.01,0,0,0,,,1000,10000,16,32,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE15,0.76,0.75,0.01,0,0,0,,,1000,10000,16,64,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE16,0.26,0.25,0.01,0,0,0,,,1000,10000,8,16,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE17,0.38,0.37,0.01,0,0,0,,,1000,10000,8,32,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE18,0.54,0.53,0.01,0,0,0,,,1000,10000,8,64,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE19,0.13,0.12,0.01,0,0,0,,,100,1000,4,8,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE20,0.2,0.19,0.01,0,0,0,,,100,1000,4,16,100,no,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Tencent,KE21,0.56,0.26,0.3,0,0,0,,,100,1000,4,32,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE22,0.37,0.07,0.3,0,0,0,,,100,1000,2,4,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE23,0.39,0.09,0.3,0,0,0,,,100,1000,2,8,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE24,0.43,0.13,0.3,0,0,0,,,100,1000,2,16,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE25,1.3,1,0.3,0,0,0,,,10000,50000,32,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE26,1.79,1.49,0.3,0,0,0,,,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,US,yes,yes,yes,yes
Tencent,KE27,0.89,0.59,0.3,0,0,0,,,1000,10000,16,32,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE28,1.18,0.88,0.3,0,0,0,,,1000,10000,16,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE29,0.59,0.29,0.3,0,0,0,,,1000,10000,8,16,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE30,0.74,0.44,0.3,0,0,0,,,1000,10000,8,32,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE31,0.84,0.54,0.3,0,0,0,,,1000,10000,8,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE32,0.44,0.14,0.3,0,0,0,,,100,1000,4,8,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE33,0.52,0.22,0.3,0,0,0,,,100,1000,4,16,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE34,0.57,0.27,0.3,0,0,0,,,100,1000,4,32,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE35,0.36,0.06,0.3,0,0,0,,,100,1000,2,4,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE36,0.41,0.11,0.3,0,0,0,,,100,1000,2,8,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE37,0.43,0.13,0.3,0,0,0,,,100,1000,2,16,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE38,1.48,1.18,0.3,0,0,0,,,10000,50000,32,64,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Tencent,KE39,2.06,1.76,0.3,0,0,0,,,10000,50000,32,128,1000,no,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
